url,text,chapter_audio
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/sibigbe/,• Ye Ni Nɔ Nyi Alɔ nú Gbɛ̌ Nyanya lɛ Didó (Nǔnywɛxó 13:20),
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/sibigbe/,• Ye Ni Nɔ Ðu Ðò Walɔ Kwijikwiji lɛ Jí (Efɛzinu lɛ 4:22-24),
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/sibigbe/,"• Ye Ni Sɔnǔ nú Kancica Mɛɖesunɔ Tɔn ɖé Xá Jehovah (1 Jaan 4:8, 19)",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/sibigbe/,3:30 Han 110 kpo Ðɔnúese lɛ Kpo,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/sibigbe/,3:40 FÍMU: Nɛɛmíi: “Awǎjijɛ Jehovah Tɔn Wɛ Nyí Ahohó Mitɔn”: Akpáxwé 1 (Nɛɛmíi 1:1–6:19),
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/sibigbe/,4:15 Nǔ Kplɔnkplɔn Mɛ lɛ Dìn Bonu Ye Ni Huzu Ahwanvu Na Zɔ́n Bɔ Mǐ Na Lɛ́ Wà Mɔ̌ Ðò Gbɛ̀ Yɔyɔ̌ ɔ Mɛ (Ezayíi 11:9; Mɛsɛ́dó 24:15),
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/sibigbe/,4:50 Han 140 kpo Ðɛ Tasuna Tɔn Kpo,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/sibigbe/,"Copyright © 2021 Watch Tower Bible and Tract Society of Pennsylvania.
SƐ́N E ƉƆ NǓ DÓ ZINZAN TƆN WU LƐ É  |  SƐ́N NǓ E KAN MƐƉESUNƆ LƐ É TƆN LƐ",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/sibigbe/,"Tɛn Ɛntɛnɛti tɔn elɔ nɔ zán nǔwlanɖ'ayǐ yɔywɛ lɛ (cookies) dó bló bɔ tɛn Ɛntɛnɛti tɔn ɔ sín azɔ̌wiwa nɔ nyɔ́ d'eji, lobɔ lee a nɔ zán gbɔn é lɔ nɔ nyɔ́ d'eji. Enyi a kpò ɖò tɛn Ɛntɛnɛti tɔn elɔ zán wɛ hǔn, a yí gbè ɖɔ mǐ ni nɔ zán nǔwlanɖ'ayǐ yɔywɛ lɛ nɛ. Bo na dó ɖó mɔjɛmɛ ɖevo lɛ gɔ́ na, alǒ nú a ma yí gbè nú nǔwlanɖ'ayǐ yɔywɛ lɛ zinzan hwenu e a ɖò tɛn Ɛntɛnɛti tɔn elɔ jí é ǎ hǔn, kɛnklɛn kpɔ́n Sɛ́n E Gbɔn Gbɛ̀ ɔ Bǐ Mɛ Dó Nǔwlanɖ’ayǐ Yɔyɔ̌ lɛ kpo Nǔnywɛ Xwitixwiti Sín Nǔ Mɔhun lɛ kpo Zinzan Wu lɛ É mǐtɔn.",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,Aklunɔzángbe,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,"‘Sɔ́ Jehovah dó ɖó nǔ e víví nú we hú nǔ bǐ é; enɛ ɔ, é na na nǔ e ɖò hǔn mɛ nú we lɛ we’—Ðɛhan 37:4",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,9:20 Nǔxixo Sín Video,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,9:30 Han 22 kpo Ðɛ Kpo,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,9:40 XÓMÁÐƆ: Mǐ Sixu Ðó Awǎjijɛ Ðò Ninɔmɛ Elɔ lɛ Mɛ:,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,"• Wuvɛ̌ Lɛ (Hlɔmanu lɛ 5:3-5; 8:35, 37)",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,• Nukúnmyamɛ (2 Kɔlɛntinu lɛ 4:8; 7:5),
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,"• Yadonúmɛ (Matie 5:11, 12)",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,• Xovɛ́ (Filipunu lɛ 4:11-13),
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,"• Avɔvúnmɛ (1 Kɔlɛntinu lɛ 4:11, 16)",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,• Awovínú (2 Kɔlɛntinu lɛ 1:8-11),
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,• Kúdángblɔ́nnúmɛ (2 Timɔtée 4:6-8),
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,11:10 Han 9 kpo Ðɔnúese lɛ Kpo,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,"11:20 XÓÐIÐƆ JUNJƆN BIBLU JÍ NÚ MƐ BǏ: Jɛ Dɔkun E Ma Nɔ Hɛn Wuvɛ̌ Wá nú Mɛ Ǎ É: Gbɔn Nɛ̌ É? (Nǔnywɛxó 10:22, nwt; 1 Timɔtée 6:9, 10; Nǔɖexlɛ́mɛ 21:3-5)",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,11:50 Atɔxwɛ Kplɔnkplɔn,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,12:20 Han 84 kpo Gbɔjɛyiyi Kpo,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,1:40 Nǔxixo Sín Video,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,1:50 Han 62,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,1:55 FÍMU: Nɛɛmíi: “Awǎjijɛ Jehovah Tɔn Wɛ Nyí Ahohó Mitɔn”: Akpáxwé 2 (Nɛɛmíi 8:1–13:30; Malacíi 1:6–3:18),
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,2:40 Han 71 kpo Ðɔnúese lɛ Kpo,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,"2:50 ‘Sɔ́ Jehovah Dó Ðó Nǔ E Víví nú We Hú Nǔ Bǐ É’! (Ðɛhan 16:8, 9, 11; 37:4)",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,3:50 Han Yɔyɔ̌ kpo Ðɛ Tasuna Tɔn Kpo,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,"Copyright © 2021 Watch Tower Bible and Tract Society of Pennsylvania.
SƐ́N E ƉƆ NǓ DÓ ZINZAN TƆN WU LƐ É  |  SƐ́N NǓ E KAN MƐƉESUNƆ LƐ É TƆN LƐ",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/aklun%C9%94zangbe/,"Tɛn Ɛntɛnɛti tɔn elɔ nɔ zán nǔwlanɖ'ayǐ yɔywɛ lɛ (cookies) dó bló bɔ tɛn Ɛntɛnɛti tɔn ɔ sín azɔ̌wiwa nɔ nyɔ́ d'eji, lobɔ lee a nɔ zán gbɔn é lɔ nɔ nyɔ́ d'eji. Enyi a kpò ɖò tɛn Ɛntɛnɛti tɔn elɔ zán wɛ hǔn, a yí gbè ɖɔ mǐ ni nɔ zán nǔwlanɖ'ayǐ yɔywɛ lɛ nɛ. Bo na dó ɖó mɔjɛmɛ ɖevo lɛ gɔ́ na, alǒ nú a ma yí gbè nú nǔwlanɖ'ayǐ yɔywɛ lɛ zinzan hwenu e a ɖò tɛn Ɛntɛnɛti tɔn elɔ jí é ǎ hǔn, kɛnklɛn kpɔ́n Sɛ́n E Gbɔn Gbɛ̀ ɔ Bǐ Mɛ Dó Nǔwlanɖ’ayǐ Yɔyɔ̌ lɛ kpo Nǔnywɛ Xwitixwiti Sín Nǔ Mɔhun lɛ kpo Zinzan Wu lɛ É mǐtɔn.",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/nuflinm%C9%9B-%C9%96e-l%C9%9B/,Nǔflínmɛ ɖé lɛ nú Kpléɖókpɔ́watɔ́ Lɛ,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/nuflinm%C9%9B-%C9%96e-l%C9%9B/,AJIJIMƐNÚ LƐ XƆSA Kɛnklɛn hɛn dó ayi mɛ ɖɔ ajijimɛ sín nǔ lɛ kɛɖɛ wu wɛ azɔ̌xɔsa enɛ nɔ kpé nukún dó.,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/nuflinm%C9%9B-%C9%96e-l%C9%9B/,"AZINKPO LƐ Kɛnklɛn lin mɛ ɖevo lɛ tɔn kpɔ́n. Flín ɖɔ xwédo towe sín hagbɛ̌ lɛ, mɛ e kpo hwi kpo zɔn mɔ̌to ɖokpo ɔ mɛ lɛ é, mɛ e kpo hwi kpo ɖò xwé ɖokpo ɔ gbè lɛ é, alǒ mɛ e a ɖò Biblu kplɔ́n xá wɛ lɛ é kɛɖɛ wɛ a sixu sɔ́ tɛnmɛ ɖ’ayǐ na. Kɛnklɛn bo ma sɔ́ nǔ ɖebǔ ɖó tɛn e a ma sɔ́ ɖ’ayǐ nú mɛ ǎ é mɛ ó.",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/nuflinm%C9%9B-%C9%96e-l%C9%9B/,"BAPTƐM Tɛnmɛ e è sɔ́ ɖ’ayǐ nú mɛ e jló na bló baptɛm lɛ é na ɖò atáa ɔ sín nukɔn, afi nú è lɛ́ wá ɖexlɛ́ ɖò alɔkpa ɖevo mɛ ɔ nɛ. Mɛ e jló na bló baptɛm lɛ é ɖó na jinjɔn finɛ cobɔ xóɖiɖɔ baptɛm tɔn ɔ na bɛ́ ɖò Síbígbe zǎnzǎn. Ye mɛ ɖokpo ɖokpo ɖó na hɛn wǔsúnsúnnú kpo nǔ e ye na dó bo bló baptɛm na bɔ é ɖò jlɛ̌ jí é kpo wá.",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/nuflinm%C9%9B-%C9%96e-l%C9%9B/,"MƐÐÉE ZÍZÉ JÓ XƆSA Enyi a jló na zé hwiɖée jó bo na ɖ’alɔ ɖò azɔ̌ e kúnkplá tuto kpléɖókpɔ́ ɔ tɔn lɛ é mɛ hǔn, kɛnklɛn yì Azɔ̌xɔsa E Nɔ Ðɔ Nǔ E Ba Wɛ È Ðè lɛ É nú Mɛ É alǒ Mɛɖée Zízé Jó Xɔsa.",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/nuflinm%C9%9B-%C9%96e-l%C9%9B/,"NǓ E BÚ BƆ È MƆ LƐ É È ɖó na zé nǔ ɖebǔ e è mɔ é yì Nǔ E Bú Bɔ È Mɔ lɛ É Xɔsa. Enyi a hɛn nǔɖe bú hǔn, yì azɔ̌xɔsa enɛ bo ba kpɔ́n. Enyi a mɔ vǐ ɖé bonu é bú dó mɛjitɔ́ tɔn lɛ bo ɖò flúflú wɛ hǔn, kɛnklɛn kplá ɛ sɔyi azɔ̌xɔsa enɛ. É ɖò mɔ̌ có, kɛnklɛn kpé nukún dó vǐ towe lɛ wu, bo hɛn ye ɖó akpá towe bonu nǔ mɔhun ma wá jɛ ó.",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/nuflinm%C9%9B-%C9%96e-l%C9%9B/,"NǓNINA LƐ È zán akwɛ gegě bo dó bló tuto zinkpo e jɛ é tɔn, mɔ gbezeyiaga tɔn tɔn, videoxonú lɛ tɔn, kpo azɔ̌xɔsa gegě ɖevo lɛ tɔn kpo bonu mǐ na dó sixu ɖu vivǐ kpléɖókpɔ́ ɔ tɔn lobo na sɛkpɔ́ Jehovah. Nǔnina towe e a nɔ sɔ́ jlǒ dó na é nɔ d’alɔ bɔ è nɔ kpé akwɛzinzan enɛ lɛ wu, lobo nɔ lɛ́ nɔ gudo nú azɔ̌ e mǐ nɔ wà gbɔn gbɛ̀ ɔ bǐ mɛ é. Bonu é na bɔkun nú we ɔ, è tò gbǎví nǔnina tɔn e è ɖó wuntun lɛ é gbɔn nɔtɛn kpléɖókpɔ́ ɔ tɔn. A sixu zán donate.jw.org dó na nǔ gbɔn Ɛntɛnɛti jí. Nǔnina lɛ bǐ wɛ xɔ akwɛ tawun. Hagbɛ̌ Alixlɛ́mɛtɔ́ ɔ jló na dókú nú we nú lee a nɔ na nǔ dó nɔ gudo nú Axɔ́suɖuto ɔ sín nǔ lɛ gbɔn é.",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/nuflinm%C9%9B-%C9%96e-l%C9%9B/,"TƐNMƐNAMƐTƆ́ LƐ È ɖè tɛnmɛnamɛtɔ́ lɛ bonu ye na d’alɔ we. Kɛnklɛn bo ɖó gbè kpɔ́ xá ye, lobo xwedó alixlɛ́mɛ ɖebǔ e ye na na bɔ é na kúnkplá fí e è nɔ gán kɛkɛ lɛ alǒ mɔ̌to lɛ ɖó é, yiyi kpo wiwa kpo ɖò nɔtɛn kpléɖókpɔ́ ɔ tɔn, tɛnmɛ sísɔ́ ɖ’ayǐ nú mɛ, kpo nǔ ɖevo lɛ kpo é.",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/nuflinm%C9%9B-%C9%96e-l%C9%9B/,"Wemaxɔmɛ nú Wɛnɖagbejlatɔ́ Axɔ́suɖuto ɔ Tɔn Lɛ Gbexosin-alijitɔ́ ɖěɖee ɖó xwè bɛ́sín 23 jɛ 65 bo jló na vlɔ́n kan nú sinsɛnzɔ́ yetɔn lɛ é hɛn ɔ, ye na wá mɛ e jló na yì Wemaxɔmɛ nú Wɛnɖagbejlatɔ́ Axɔ́suɖuto ɔ tɔn lɛ é sín kplé ɖò Aklunɔzángbe hwemɛ. È na wá ɖɔ gan e mɛ è na bló kplé enɛ é kpo fí e è na bló ɖè é kpo.",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/nuflinm%C9%9B-%C9%96e-l%C9%9B/,Hagbɛ̌ Alixlɛ́mɛtɔ́ Kúnnuɖetɔ́ Jehovah tɔn lɛ tɔn wɛ bló tuto tɔn,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/nuflinm%C9%9B-%C9%96e-l%C9%9B/,© 2020 Watch Tower Bible and Tract Society of Pennsylvania,
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/nuflinm%C9%9B-%C9%96e-l%C9%9B/,"Copyright © 2021 Watch Tower Bible and Tract Society of Pennsylvania.
SƐ́N E ƉƆ NǓ DÓ ZINZAN TƆN WU LƐ É  |  SƐ́N NǓ E KAN MƐƉESUNƆ LƐ É TƆN LƐ",
https://www.jw.org/fon/nus%C9%9Bxwet%C9%9Bn/wema-l%C9%9B/kple%C9%96okp%C9%94-%C9%96axo-2020-t%C9%94n-sin-tuto/nuflinm%C9%9B-%C9%96e-l%C9%9B/,"Tɛn Ɛntɛnɛti tɔn elɔ nɔ zán nǔwlanɖ'ayǐ yɔywɛ lɛ (cookies) dó bló bɔ tɛn Ɛntɛnɛti tɔn ɔ sín azɔ̌wiwa nɔ nyɔ́ d'eji, lobɔ lee a nɔ zán gbɔn é lɔ nɔ nyɔ́ d'eji. Enyi a kpò ɖò tɛn Ɛntɛnɛti tɔn elɔ zán wɛ hǔn, a yí gbè ɖɔ mǐ ni nɔ zán nǔwlanɖ'ayǐ yɔywɛ lɛ nɛ. Bo na dó ɖó mɔjɛmɛ ɖevo lɛ gɔ́ na, alǒ nú a ma yí gbè nú nǔwlanɖ'ayǐ yɔywɛ lɛ zinzan hwenu e a ɖò tɛn Ɛntɛnɛti tɔn elɔ jí é ǎ hǔn, kɛnklɛn kpɔ́n Sɛ́n E Gbɔn Gbɛ̀ ɔ Bǐ Mɛ Dó Nǔwlanɖ’ayǐ Yɔyɔ̌ lɛ kpo Nǔnywɛ Xwitixwiti Sín Nǔ Mɔhun lɛ kpo Zinzan Wu lɛ É mǐtɔn.",
